order_id,customer_id,restaurant_id,order_date,gross_order_value,coupon_id,discount_amount,net_order_value,delivery_fee,food_cost,order_status,payment_method,estimated_zomato_revenue,estimated_profit
1513.00,16,21,2025-01-23,741.29,,0.00,741.29,55.00,426.70,Delivered,Card,188.43,156.43
1514.00,127,24,2025-09-02,960.46,,0.00,960.46,25.00,499.94,Delivered,Card,217.09,185.09
1515.00,174,19,2025-01-31,249.54,,0.00,249.54,45.00,153.37,Cancelled,UPI,0.00,0.00
1516.00,294,2,2025-12-24,830.14,,0.00,830.14,0.00,488.61,Delivered,Wallet,149.43,117.43
1517.00,204,24,2025-11-21,240.95,,0.00,240.95,0.00,126.81,Delivered,Wallet,48.19,16.19
1518.00,161,12,2025-09-24,560.54,,0.00,560.54,45.00,329.78,Delivered,Wallet,185.14,153.14
1519.00,244,10,2025-04-03,416.82,4,55.00,361.82,0.00,253.38,Delivered,UPI,75.03,-11.97
1520.00,152,17,2025-11-03,459.94,,0.00,459.94,35.00,258.82,Cancelled,Card,0.00,0.00
1521.00,216,30,2025-02-26,802.48,,0.00,802.48,0.00,440.18,Cancelled,Cash,0.00,0.00
1522.00,62,4,2025-03-25,375.83,,0.00,375.83,55.00,209.58,Delivered,UPI,122.65,90.65
1523.00,263,11,2025-05-09,584.60,,0.00,584.60,45.00,310.88,Delivered,Wallet,191.15,159.15
1524.00,179,29,2025-09-26,558.82,,0.00,558.82,35.00,303.60,Delivered,UPI,157.94,125.94
1525.00,94,9,2025-12-04,422.58,,0.00,422.58,45.00,246.29,Delivered,UPI,121.06,89.06
1526.00,285,16,2025-12-17,455.91,,0.00,455.91,0.00,261.99,Delivered,Cash,91.18,59.18
1527.00,68,8,2025-03-23,792.36,3,120.00,672.36,25.00,457.58,Delivered,Card,183.47,31.47
1528.00,50,29,2025-01-07,526.66,,0.00,526.66,0.00,303.09,Delivered,Wallet,115.87,83.87
1529.00,56,19,2025-06-06,414.57,,0.00,414.57,45.00,218.57,Delivered,Cash,136.21,104.21
1530.00,145,2,2025-01-15,221.72,,0.00,221.72,45.00,131.88,Delivered,Wallet,84.91,52.91
1531.00,256,10,2025-05-27,1638.41,,0.00,1638.41,0.00,1021.22,Delivered,Wallet,294.91,262.91
1532.00,156,6,2025-12-17,667.81,,0.00,667.81,35.00,360.20,Delivered,UPI,168.56,136.56
1533.00,11,17,2025-09-02,741.09,,0.00,741.09,55.00,434.10,Delivered,Card,203.22,171.22
1534.00,125,12,2025-07-15,726.39,,0.00,726.39,35.00,429.09,Delivered,Cash,216.60,184.60
1535.00,134,24,2025-10-09,405.11,,0.00,405.11,55.00,227.69,Delivered,Card,136.02,104.02
1536.00,32,7,2025-07-18,349.67,,0.00,349.67,45.00,206.93,Delivered,Card,114.93,82.93
1537.00,82,5,2025-03-08,223.98,,0.00,223.98,35.00,124.04,Delivered,UPI,79.80,47.80
1538.00,180,8,2025-01-18,851.59,,0.00,851.59,25.00,475.60,Delivered,UPI,195.32,163.32
1539.00,56,10,2025-09-28,678.97,,0.00,678.97,0.00,411.02,Delivered,UPI,122.21,90.21
1540.00,27,21,2025-08-08,300.18,,0.00,300.18,35.00,189.98,Delivered,Card,89.03,57.03
1541.00,183,6,2025-07-15,245.35,,0.00,245.35,35.00,148.68,Delivered,Cash,84.07,52.07
1542.00,128,22,2025-02-27,491.18,,0.00,491.18,55.00,255.83,Delivered,UPI,177.80,145.80
1543.00,156,11,2025-03-24,676.24,,0.00,676.24,25.00,383.70,Delivered,Card,194.06,162.06
1544.00,277,3,2025-05-28,768.85,,0.00,768.85,35.00,468.48,Delivered,UPI,227.21,195.21
1545.00,81,28,2025-05-06,1125.68,,0.00,1125.68,55.00,609.34,Delivered,Card,336.42,304.42
1546.00,51,22,2025-01-22,495.76,,0.00,495.76,25.00,279.65,Delivered,Cash,148.94,116.94
1547.00,118,21,2025-08-16,518.98,6,75.00,443.98,55.00,322.80,Delivered,UPI,148.42,41.42
1548.00,57,22,2025-05-25,537.77,,0.00,537.77,25.00,306.78,Delivered,UPI,159.44,127.44
1549.00,90,12,2025-08-16,225.30,,0.00,225.30,25.00,120.33,Delivered,Cash,81.33,49.33
1550.00,264,14,2025-08-26,1326.22,,0.00,1326.22,0.00,749.28,Delivered,Card,331.56,299.56
1551.00,8,1,2025-10-27,224.45,,0.00,224.45,35.00,125.10,Delivered,Wallet,84.38,52.38
1552.00,228,22,2025-02-16,251.41,,0.00,251.41,25.00,150.59,Delivered,UPI,87.85,55.85
1553.00,145,24,2025-06-23,258.88,,0.00,258.88,45.00,155.54,Delivered,Wallet,96.78,64.78
1554.00,174,26,2025-11-29,262.84,,0.00,262.84,55.00,136.80,Delivered,UPI,120.71,88.71
1555.00,298,11,2025-01-03,384.55,,0.00,384.55,55.00,204.93,Delivered,Cash,151.14,119.14
1556.00,252,19,2025-10-26,921.62,,0.00,921.62,35.00,565.92,Delivered,UPI,237.76,205.76
1557.00,243,13,2025-11-20,1082.03,,0.00,1082.03,35.00,577.91,Cancelled,Card,0.00,0.00
1558.00,235,28,2025-02-09,879.51,,0.00,879.51,0.00,508.60,Delivered,Cash,219.88,187.88
1559.00,177,8,2025-01-21,239.71,,0.00,239.71,35.00,136.73,Delivered,Card,82.94,50.94
1560.00,278,5,2025-08-29,245.73,,0.00,245.73,55.00,130.41,Delivered,UPI,104.15,72.15
1561.00,100,4,2025-04-07,586.14,,0.00,586.14,35.00,352.89,Delivered,Wallet,140.51,108.51
1562.00,66,22,2025-12-03,351.10,,0.00,351.10,35.00,211.91,Delivered,Card,122.78,90.78
1563.00,300,13,2025-05-06,611.08,,0.00,611.08,0.00,335.66,Delivered,Wallet,134.44,102.44
1564.00,25,23,2025-10-23,267.23,,0.00,267.23,0.00,144.00,Delivered,Cash,48.10,16.10
1565.00,64,25,2025-10-31,225.80,,0.00,225.80,45.00,139.84,Delivered,Card,94.68,62.68
1566.00,129,13,2025-09-10,494.43,,0.00,494.43,55.00,306.52,Delivered,Wallet,163.77,131.77
1567.00,187,28,2025-05-01,829.32,,0.00,829.32,35.00,514.27,Delivered,UPI,242.33,210.33
1568.00,207,12,2025-05-26,357.13,,0.00,357.13,55.00,198.18,Delivered,Card,144.28,112.28
1569.00,8,21,2025-02-21,383.33,,0.00,383.33,45.00,244.67,Delivered,Card,114.00,82.00
1570.00,95,29,2025-01-21,224.74,,0.00,224.74,35.00,121.25,Delivered,Cash,84.44,52.44
1571.00,206,13,2025-04-08,357.60,,0.00,357.60,35.00,221.53,Cancelled,Card,0.00,0.00
1572.00,162,11,2025-07-09,294.77,,0.00,294.77,55.00,158.68,Delivered,Wallet,128.69,96.69
1573.00,8,7,2025-09-16,674.72,,0.00,674.72,25.00,398.82,Delivered,Card,159.94,127.94
1574.00,262,3,2025-09-03,804.60,,0.00,804.60,45.00,430.33,Cancelled,UPI,0.00,0.00
1575.00,249,3,2025-09-10,399.99,,0.00,399.99,45.00,220.98,Delivered,UPI,145.00,113.00
1576.00,152,11,2025-02-16,467.91,,0.00,467.91,25.00,268.96,Delivered,UPI,141.98,109.98
1577.00,285,24,2025-02-16,1393.76,,0.00,1393.76,25.00,856.66,Delivered,Wallet,303.75,271.75
1578.00,8,19,2025-09-09,239.92,,0.00,239.92,0.00,150.70,Delivered,UPI,52.78,20.78
1579.00,99,15,2025-10-13,446.41,,0.00,446.41,45.00,268.49,Delivered,Cash,134.28,102.28
1580.00,162,22,2025-11-15,447.82,,0.00,447.82,0.00,260.22,Delivered,UPI,111.96,79.96
1581.00,79,18,2025-09-14,447.94,,0.00,447.94,45.00,285.36,Delivered,Wallet,125.63,93.63
1582.00,127,29,2025-12-14,789.10,,0.00,789.10,35.00,441.15,Delivered,Wallet,208.60,176.60
1583.00,151,13,2025-01-21,425.07,,0.00,425.07,0.00,246.24,Delivered,Card,93.52,61.52
1584.00,156,9,2025-01-29,692.08,,0.00,692.08,35.00,398.55,Delivered,UPI,159.57,127.57
1585.00,59,13,2025-04-13,466.35,,0.00,466.35,45.00,285.26,Delivered,Card,147.60,115.60
1586.00,44,15,2025-12-01,799.04,,0.00,799.04,35.00,477.94,Delivered,Wallet,194.81,162.81
1587.00,234,13,2025-10-24,318.34,,0.00,318.34,35.00,174.30,Delivered,UPI,105.03,73.03
1588.00,98,9,2025-12-01,918.62,,0.00,918.62,25.00,513.46,Delivered,UPI,190.35,158.35
1589.00,157,8,2025-06-09,1016.72,,0.00,1016.72,25.00,627.01,Delivered,UPI,228.34,196.34
1590.00,54,29,2025-11-06,534.37,,0.00,534.37,55.00,341.15,Delivered,Card,172.56,140.56
1591.00,260,10,2025-06-14,501.12,,0.00,501.12,55.00,310.96,Delivered,Wallet,145.20,113.20
1592.00,263,5,2025-09-26,554.79,,0.00,554.79,25.00,289.29,Delivered,Wallet,135.96,103.96
1593.00,156,2,2025-07-28,828.20,,0.00,828.20,25.00,498.52,Delivered,UPI,174.08,142.08
1594.00,221,3,2025-03-11,450.07,,0.00,450.07,55.00,244.51,Delivered,Card,167.52,135.52
1595.00,298,25,2025-01-04,415.61,,0.00,415.61,45.00,242.22,Delivered,Wallet,136.43,104.43
1596.00,160,9,2025-03-26,514.48,,0.00,514.48,0.00,301.94,Delivered,UPI,92.61,60.61
1597.00,272,29,2025-04-16,271.79,,0.00,271.79,45.00,147.19,Delivered,Cash,104.79,72.79
1598.00,245,26,2025-02-01,519.45,,0.00,519.45,45.00,280.77,Delivered,Wallet,174.86,142.86
1599.00,92,25,2025-01-19,512.92,,0.00,512.92,55.00,323.48,Delivered,UPI,167.84,135.84
1600.00,65,16,2025-01-06,253.22,,0.00,253.22,25.00,160.85,Delivered,UPI,75.64,43.64
1601.00,296,29,2025-11-17,328.13,,0.00,328.13,45.00,181.82,Delivered,Wallet,117.19,85.19
1602.00,227,18,2025-02-14,235.83,,0.00,235.83,35.00,144.84,Delivered,Wallet,77.45,45.45
1603.00,29,27,2025-02-11,317.60,,0.00,317.60,55.00,171.73,Delivered,UPI,124.87,92.87
1604.00,48,14,2025-06-11,629.17,,0.00,629.17,55.00,389.01,Delivered,Cash,212.29,180.29
1605.00,234,2,2025-08-14,284.52,,0.00,284.52,0.00,176.35,Delivered,UPI,51.21,19.21
1606.00,35,17,2025-12-08,303.15,,0.00,303.15,45.00,186.55,Delivered,UPI,105.63,73.63
1607.00,122,13,2025-07-21,1405.58,,0.00,1405.58,25.00,876.18,Delivered,UPI,334.23,302.23
1608.00,221,26,2025-01-22,535.43,,0.00,535.43,0.00,316.92,Delivered,Card,133.86,101.86
1609.00,77,9,2025-10-03,284.26,,0.00,284.26,0.00,177.59,Delivered,Wallet,51.17,19.17
1610.00,48,8,2025-08-30,506.09,,0.00,506.09,0.00,283.17,Cancelled,UPI,0.00,0.00
1611.00,260,25,2025-07-14,715.52,8,180.00,535.52,55.00,445.57,Delivered,Card,212.41,0.41
1612.00,293,4,2025-02-05,269.78,,0.00,269.78,25.00,145.84,Cancelled,Wallet,0.00,0.00
1613.00,295,28,2025-10-16,1316.33,,0.00,1316.33,25.00,739.30,Delivered,Cash,354.08,322.08
1614.00,124,6,2025-09-14,728.98,,0.00,728.98,45.00,421.88,Delivered,Wallet,190.80,158.80
1615.00,23,25,2025-03-16,288.48,,0.00,288.48,45.00,175.88,Delivered,Cash,108.47,76.47
1616.00,164,28,2025-02-24,290.34,,0.00,290.34,55.00,173.59,Delivered,Cash,127.59,95.59
1617.00,75,9,2025-05-16,742.20,,0.00,742.20,35.00,408.48,Delivered,Wallet,168.60,136.60
1618.00,266,19,2025-12-27,1146.74,,0.00,1146.74,25.00,611.50,Delivered,Card,277.28,245.28
1619.00,47,8,2025-07-09,2326.36,,0.00,2326.36,35.00,1238.70,Cancelled,Wallet,0.00,0.00
1620.00,105,25,2025-12-07,770.94,,0.00,770.94,55.00,401.97,Delivered,Wallet,224.61,192.61
1621.00,258,26,2025-12-25,448.77,,0.00,448.77,0.00,282.33,Delivered,UPI,112.19,80.19
1622.00,263,1,2025-01-08,453.20,,0.00,453.20,35.00,271.07,Delivered,Card,134.70,102.70
1623.00,187,6,2025-10-09,1186.57,,0.00,1186.57,45.00,617.66,Cancelled,UPI,0.00,0.00
1624.00,269,28,2025-10-21,499.38,,0.00,499.38,35.00,316.36,Delivered,Wallet,159.85,127.85
1625.00,52,20,2025-03-24,470.33,,0.00,470.33,25.00,248.16,Delivered,Cash,119.07,87.07
1626.00,241,24,2025-10-26,712.56,,0.00,712.56,35.00,400.89,Delivered,UPI,177.51,145.51
1627.00,124,8,2025-04-29,310.92,,0.00,310.92,0.00,179.89,Cancelled,Cash,0.00,0.00
1628.00,204,27,2025-04-01,361.55,,0.00,361.55,0.00,209.56,Delivered,Wallet,79.54,47.54
1629.00,230,20,2025-01-16,419.18,,0.00,419.18,55.00,227.68,Delivered,Wallet,138.84,106.84
1630.00,49,21,2025-01-13,901.30,,0.00,901.30,55.00,472.65,Delivered,Wallet,217.23,185.23
1631.00,193,7,2025-06-19,612.28,,0.00,612.28,35.00,361.36,Delivered,Card,157.46,125.46
1632.00,124,25,2025-01-09,495.12,,0.00,495.12,25.00,306.78,Delivered,Card,133.93,101.93
1633.00,37,28,2025-02-03,345.26,,0.00,345.26,45.00,186.36,Delivered,UPI,131.32,99.32
1634.00,170,17,2025-11-10,457.87,,0.00,457.87,0.00,278.64,Delivered,Cash,91.57,59.57
1635.00,251,8,2025-08-25,360.30,,0.00,360.30,35.00,195.54,Delivered,UPI,107.06,75.06
1636.00,144,22,2025-08-29,476.95,,0.00,476.95,0.00,288.27,Delivered,Cash,119.24,87.24
1637.00,207,11,2025-01-15,713.52,,0.00,713.52,25.00,390.31,Delivered,Wallet,203.38,171.38
1638.00,15,1,2025-05-16,268.02,,0.00,268.02,45.00,146.24,Delivered,Cash,103.96,71.96
1639.00,79,29,2025-02-16,366.82,,0.00,366.82,25.00,200.06,Delivered,Card,105.70,73.70
1640.00,118,10,2025-11-23,963.61,,0.00,963.61,25.00,589.70,Delivered,Wallet,198.45,166.45
1641.00,165,18,2025-06-10,621.02,,0.00,621.02,35.00,376.76,Delivered,UPI,146.78,114.78
1642.00,163,4,2025-03-18,597.44,,0.00,597.44,45.00,335.46,Delivered,UPI,152.54,120.54
1643.00,49,7,2025-04-27,391.35,,0.00,391.35,55.00,225.62,Delivered,Cash,133.27,101.27
1644.00,141,28,2025-02-04,501.71,,0.00,501.71,0.00,306.14,Delivered,Cash,125.43,93.43
1645.00,131,28,2025-07-15,493.13,,0.00,493.13,55.00,277.22,Delivered,UPI,178.28,146.28
1646.00,177,25,2025-04-22,261.87,,0.00,261.87,55.00,165.16,Delivered,UPI,112.61,80.61
1647.00,23,27,2025-10-26,252.65,,0.00,252.65,0.00,159.93,Delivered,Wallet,55.58,23.58
1648.00,286,7,2025-04-18,453.55,,0.00,453.55,25.00,281.46,Cancelled,Wallet,0.00,0.00
1649.00,121,8,2025-11-09,878.24,7,227.93,650.31,45.00,534.97,Delivered,Cash,220.65,-39.28
1650.00,79,9,2025-12-28,307.95,,0.00,307.95,25.00,165.56,Delivered,UPI,80.43,48.43
1651.00,215,27,2025-04-21,397.21,,0.00,397.21,45.00,248.48,Delivered,Wallet,132.39,100.39
1652.00,243,30,2025-12-04,542.13,,0.00,542.13,25.00,343.51,Cancelled,UPI,0.00,0.00
1653.00,54,3,2025-08-14,628.45,,0.00,628.45,55.00,383.17,Delivered,Card,212.11,180.11
1654.00,25,4,2025-03-12,254.07,,0.00,254.07,25.00,143.11,Delivered,Wallet,70.73,38.73
1655.00,53,17,2025-09-20,836.06,,0.00,836.06,35.00,437.69,Cancelled,UPI,0.00,0.00
1656.00,279,17,2025-04-06,685.51,,0.00,685.51,55.00,388.36,Delivered,Card,192.10,160.10
1657.00,66,29,2025-07-04,346.51,,0.00,346.51,25.00,180.34,Delivered,Card,101.23,69.23
1658.00,234,25,2025-09-16,1429.88,,0.00,1429.88,0.00,783.24,Delivered,Card,314.57,282.57
1659.00,133,23,2025-12-15,228.28,,0.00,228.28,45.00,123.72,Delivered,Cash,86.09,54.09
1660.00,222,30,2025-11-30,446.75,,0.00,446.75,0.00,232.83,Delivered,Card,89.35,57.35
1661.00,250,4,2025-01-11,361.64,,0.00,361.64,35.00,215.21,Delivered,Wallet,100.10,68.10
1662.00,150,26,2025-01-28,231.41,,0.00,231.41,55.00,146.26,Delivered,Card,112.85,80.85
1663.00,298,19,2025-06-03,310.29,,0.00,310.29,0.00,173.99,Delivered,Card,68.26,36.26
1664.00,117,12,2025-08-20,498.08,,0.00,498.08,55.00,311.14,Delivered,Wallet,179.52,147.52
1665.00,214,15,2025-04-12,282.24,,0.00,282.24,55.00,150.68,Delivered,UPI,111.45,79.45
1666.00,115,11,2025-06-29,350.13,,0.00,350.13,25.00,222.06,Delivered,Wallet,112.53,80.53
1667.00,295,15,2025-05-21,711.20,,0.00,711.20,35.00,379.90,Delivered,Cash,177.24,145.24
1668.00,98,11,2025-04-03,571.53,,0.00,571.53,0.00,336.74,Delivered,Wallet,142.88,110.88
1669.00,252,13,2025-08-13,516.80,,0.00,516.80,0.00,311.85,Delivered,Cash,113.70,81.70
1670.00,79,4,2025-01-13,267.07,,0.00,267.07,45.00,146.63,Delivered,UPI,93.07,61.07
1671.00,198,3,2025-10-10,516.71,,0.00,516.71,0.00,324.66,Delivered,Cash,129.18,97.18
1672.00,98,9,2025-07-09,489.10,,0.00,489.10,45.00,282.77,Cancelled,Card,0.00,0.00
1673.00,119,24,2025-05-31,398.70,,0.00,398.70,45.00,212.87,Delivered,Wallet,124.74,92.74
1674.00,165,27,2025-07-12,569.81,,0.00,569.81,0.00,319.01,Delivered,Card,125.36,93.36
1675.00,167,20,2025-09-18,742.00,,0.00,742.00,0.00,465.35,Delivered,Cash,148.40,116.40
1676.00,117,13,2025-09-07,358.32,,0.00,358.32,55.00,215.72,Delivered,Wallet,133.83,101.83
1677.00,159,7,2025-09-04,433.92,,0.00,433.92,0.00,230.00,Delivered,Cash,86.78,54.78
1678.00,246,30,2025-11-23,741.82,,0.00,741.82,55.00,420.01,Delivered,Wallet,203.36,171.36
1679.00,7,14,2025-09-08,434.52,,0.00,434.52,0.00,252.11,Delivered,UPI,108.63,76.63
1680.00,70,30,2025-04-01,678.83,,0.00,678.83,25.00,384.14,Delivered,UPI,160.77,128.77
1681.00,32,23,2025-05-15,239.02,,0.00,239.02,55.00,130.29,Delivered,Wallet,98.02,66.02
1682.00,22,1,2025-07-23,734.44,,0.00,734.44,45.00,443.98,Delivered,Card,206.58,174.58
1683.00,163,7,2025-03-21,938.60,,0.00,938.60,35.00,579.25,Delivered,UPI,222.72,190.72
1684.00,86,3,2025-08-28,1088.71,,0.00,1088.71,0.00,566.66,Delivered,Wallet,272.18,240.18
1685.00,63,29,2025-07-01,469.84,,0.00,469.84,35.00,293.83,Delivered,UPI,138.36,106.36
1686.00,282,27,2025-02-15,332.02,,0.00,332.02,25.00,203.83,Delivered,Cash,98.04,66.04
1687.00,82,13,2025-09-06,610.76,,0.00,610.76,25.00,357.84,Delivered,Card,159.37,127.37
1688.00,130,24,2025-12-13,331.96,,0.00,331.96,45.00,182.78,Delivered,Card,111.39,79.39
1689.00,90,2,2025-08-10,227.08,,0.00,227.08,25.00,126.06,Delivered,Cash,65.87,33.87
1690.00,78,14,2025-08-29,361.06,,0.00,361.06,0.00,222.48,Delivered,Card,90.27,58.27
1691.00,83,2,2025-04-08,1122.23,,0.00,1122.23,45.00,603.19,Delivered,Wallet,247.00,215.00
1692.00,300,16,2025-08-31,646.34,,0.00,646.34,55.00,406.51,Delivered,UPI,184.27,152.27
1693.00,75,23,2025-01-01,480.98,,0.00,480.98,35.00,275.10,Delivered,Cash,121.58,89.58
1694.00,55,1,2025-05-22,252.49,,0.00,252.49,0.00,140.26,Delivered,Cash,55.55,23.55
1695.00,175,3,2025-09-17,302.81,,0.00,302.81,35.00,192.35,Cancelled,Card,0.00,0.00
1696.00,224,4,2025-06-30,620.44,,0.00,620.44,35.00,352.69,Delivered,UPI,146.68,114.68
1697.00,25,6,2025-11-07,365.06,,0.00,365.06,55.00,216.25,Cancelled,Cash,0.00,0.00
1698.00,225,18,2025-08-25,736.90,,0.00,736.90,45.00,411.58,Delivered,UPI,177.64,145.64
1699.00,253,5,2025-12-22,232.05,,0.00,232.05,35.00,144.04,Delivered,Cash,81.41,49.41
1700.00,34,14,2025-10-21,257.59,,0.00,257.59,45.00,135.93,Delivered,Cash,109.40,77.40
1701.00,56,1,2025-10-28,323.31,,0.00,323.31,45.00,188.98,Delivered,Wallet,116.13,84.13
1702.00,60,23,2025-05-10,524.02,,0.00,524.02,45.00,320.18,Delivered,Cash,139.32,107.32
1703.00,80,30,2025-07-29,1045.16,,0.00,1045.16,25.00,657.89,Delivered,Cash,234.03,202.03
1704.00,15,3,2025-06-18,423.92,,0.00,423.92,25.00,254.51,Delivered,Card,130.98,98.98
1705.00,141,21,2025-08-06,673.56,,0.00,673.56,45.00,360.56,Delivered,UPI,166.24,134.24
1706.00,172,20,2025-06-09,245.20,,0.00,245.20,45.00,147.71,Delivered,Wallet,94.04,62.04
1707.00,43,10,2025-07-18,609.70,,0.00,609.70,45.00,367.96,Delivered,Cash,154.75,122.75
1708.00,5,30,2025-03-24,502.68,,0.00,502.68,55.00,276.97,Delivered,Wallet,155.54,123.54
1709.00,273,1,2025-08-04,523.80,8,180.00,343.80,55.00,283.44,Delivered,Wallet,170.24,-41.76
1710.00,149,22,2025-01-19,534.15,,0.00,534.15,55.00,336.33,Delivered,Wallet,188.54,156.54
1711.00,146,24,2025-08-31,354.37,,0.00,354.37,45.00,221.25,Delivered,Wallet,115.87,83.87
1712.00,260,18,2025-09-04,869.37,,0.00,869.37,45.00,503.33,Delivered,Wallet,201.49,169.49
1713.00,274,24,2025-04-14,605.72,,0.00,605.72,0.00,364.91,Delivered,UPI,121.14,89.14
1714.00,29,8,2025-04-03,796.74,,0.00,796.74,25.00,466.44,Delivered,Wallet,184.35,152.35
1715.00,257,14,2025-11-29,910.28,,0.00,910.28,55.00,486.34,Delivered,Card,282.57,250.57
1716.00,295,4,2025-03-20,220.03,,0.00,220.03,55.00,121.55,Delivered,Cash,94.61,62.61
1717.00,158,10,2025-11-17,306.59,,0.00,306.59,45.00,180.73,Delivered,Card,100.19,68.19
1718.00,86,20,2025-07-24,305.97,,0.00,305.97,45.00,170.64,Delivered,Wallet,106.19,74.19
1719.00,260,1,2025-02-11,1006.71,,0.00,1006.71,0.00,579.81,Delivered,Card,221.48,189.48
1720.00,85,15,2025-11-29,290.50,,0.00,290.50,35.00,180.44,Delivered,Cash,93.10,61.10
1721.00,41,20,2025-03-16,456.43,,0.00,456.43,35.00,249.79,Delivered,UPI,126.29,94.29
1722.00,103,3,2025-07-31,1275.14,,0.00,1275.14,55.00,675.64,Delivered,Card,373.79,341.79
1723.00,65,14,2025-01-03,296.05,,0.00,296.05,45.00,186.87,Delivered,Card,119.01,87.01
1724.00,204,19,2025-11-17,259.65,,0.00,259.65,45.00,146.28,Cancelled,Cash,0.00,0.00
1725.00,285,21,2025-04-13,637.58,,0.00,637.58,45.00,397.24,Delivered,Wallet,159.76,127.76
1726.00,108,30,2025-02-20,234.63,,0.00,234.63,0.00,135.08,Delivered,Cash,46.93,14.93
1727.00,136,8,2025-07-04,309.91,,0.00,309.91,45.00,188.88,Delivered,Card,106.98,74.98
1728.00,215,10,2025-02-25,575.15,,0.00,575.15,25.00,350.18,Delivered,Card,128.53,96.53
1729.00,149,1,2025-09-30,259.89,,0.00,259.89,25.00,145.85,Delivered,Card,82.18,50.18
1730.00,288,15,2025-02-07,477.33,,0.00,477.33,55.00,287.69,Delivered,Wallet,150.47,118.47
1731.00,31,13,2025-06-12,400.88,,0.00,400.88,0.00,249.37,Delivered,Cash,88.19,56.19
1732.00,183,4,2025-01-15,317.27,,0.00,317.27,25.00,197.24,Delivered,UPI,82.11,50.11
1733.00,144,22,2025-01-31,1116.13,,0.00,1116.13,35.00,710.30,Delivered,Card,314.03,282.03
1734.00,154,15,2025-12-17,343.77,,0.00,343.77,55.00,195.78,Delivered,Wallet,123.75,91.75
1735.00,170,5,2025-10-06,421.14,,0.00,421.14,25.00,230.21,Delivered,Wallet,109.23,77.23
1736.00,197,7,2025-02-23,506.83,,0.00,506.83,45.00,297.37,Delivered,Card,146.37,114.37
1737.00,254,17,2025-07-04,660.42,8,180.00,480.42,0.00,402.10,Delivered,Card,132.08,-79.92
1738.00,235,7,2025-04-08,631.55,,0.00,631.55,45.00,395.03,Delivered,Cash,171.31,139.31
1739.00,74,12,2025-03-17,276.63,,0.00,276.63,45.00,175.46,Delivered,Cash,114.16,82.16
1740.00,172,10,2025-03-03,221.64,,0.00,221.64,55.00,136.85,Delivered,Wallet,94.90,62.90
1741.00,161,9,2025-05-23,899.02,,0.00,899.02,55.00,534.43,Delivered,Cash,216.82,184.82
1742.00,26,26,2025-05-02,431.72,,0.00,431.72,55.00,268.74,Delivered,Cash,162.93,130.93
1743.00,70,9,2025-01-26,269.19,,0.00,269.19,45.00,156.22,Delivered,UPI,93.45,61.45
1744.00,274,1,2025-01-28,1412.80,,0.00,1412.80,35.00,766.53,Delivered,Card,345.82,313.82
1745.00,275,13,2025-05-16,843.91,,0.00,843.91,55.00,465.24,Delivered,Card,240.66,208.66
1746.00,77,15,2025-01-30,360.69,4,45.00,315.69,0.00,194.19,Delivered,Cash,72.14,-4.86
1747.00,290,27,2025-07-16,240.13,,0.00,240.13,0.00,150.26,Delivered,Cash,52.83,20.83
1748.00,97,7,2025-10-18,753.76,,0.00,753.76,35.00,418.90,Delivered,Card,185.75,153.75
1749.00,271,21,2025-05-13,605.00,,0.00,605.00,55.00,339.45,Delivered,UPI,163.90,131.90
1750.00,217,16,2025-12-12,250.26,,0.00,250.26,45.00,143.08,Delivered,UPI,95.05,63.05
1751.00,182,7,2025-04-08,1110.89,,0.00,1110.89,55.00,703.06,Delivered,Cash,277.18,245.18
1752.00,79,10,2025-08-19,315.25,,0.00,315.25,0.00,198.74,Delivered,Card,56.75,24.75
1753.00,231,19,2025-10-21,485.50,,0.00,485.50,25.00,299.70,Delivered,Card,131.81,99.81
1754.00,139,21,2025-02-07,476.05,,0.00,476.05,55.00,287.53,Delivered,Cash,140.69,108.69
1755.00,23,26,2025-07-19,300.89,,0.00,300.89,25.00,176.15,Delivered,Cash,100.22,68.22
1756.00,291,22,2025-09-22,288.77,,0.00,288.77,35.00,150.38,Delivered,Wallet,107.19,75.19
1757.00,130,27,2025-10-18,332.72,,0.00,332.72,0.00,212.22,Delivered,Cash,73.20,41.20
1758.00,17,26,2025-01-11,612.69,,0.00,612.69,35.00,337.12,Delivered,Cash,188.17,156.17
1759.00,95,29,2025-06-26,599.68,,0.00,599.68,45.00,360.99,Delivered,UPI,176.93,144.93
1760.00,75,20,2025-03-30,597.26,,0.00,597.26,45.00,381.96,Delivered,Wallet,164.45,132.45
1761.00,51,8,2025-03-20,772.84,,0.00,772.84,0.00,410.71,Delivered,Card,154.57,122.57
1762.00,132,24,2025-06-30,1053.46,2,100.00,953.46,45.00,590.31,Delivered,UPI,255.69,123.69
1763.00,86,27,2025-11-13,392.76,,0.00,392.76,0.00,248.58,Delivered,Wallet,86.41,54.41
1764.00,115,21,2025-06-21,766.18,,0.00,766.18,45.00,398.57,Delivered,UPI,182.91,150.91
1765.00,175,4,2025-09-01,528.62,,0.00,528.62,55.00,307.50,Delivered,UPI,150.15,118.15
1766.00,159,8,2025-08-29,495.65,,0.00,495.65,55.00,317.01,Delivered,Wallet,154.13,122.13
1767.00,241,4,2025-08-14,512.04,,0.00,512.04,25.00,283.58,Delivered,Card,117.17,85.17
1768.00,15,22,2025-12-02,814.05,,0.00,814.05,45.00,489.53,Delivered,Cash,248.51,216.51
