order_id,customer_id,restaurant_id,order_date,gross_order_value,coupon_id,discount_amount,net_order_value,delivery_fee,food_cost,order_status,payment_method,estimated_zomato_revenue,estimated_profit,order_type,order_month,order_day,order_hour
1524.0,179,29,2025-09-26,558.82,,0.0,558.82,35.0,303.6,Delivered,Upi,157.94,125.94,Non-Coupon Order,2025-09,Friday,0
1525.0,94,9,2025-12-04,422.58,,0.0,422.58,45.0,246.29,Delivered,Upi,121.06,89.06,Non-Coupon Order,2025-12,Thursday,0
1526.0,285,16,2025-12-17,455.91,,0.0,455.91,0.0,261.99,Delivered,Cash,91.18,59.18,Non-Coupon Order,2025-12,Wednesday,0
1527.0,68,8,2025-03-23,792.36,3.0,120.0,672.36,25.0,457.58,Delivered,Card,183.47,31.47,Coupon Order,2025-03,Sunday,0
1528.0,50,29,2025-01-07,526.66,,0.0,526.66,0.0,303.09,Delivered,Wallet,115.87,83.87,Non-Coupon Order,2025-01,Tuesday,0
1529.0,56,19,2025-06-06,414.57,,0.0,414.57,45.0,218.57,Delivered,Cash,136.21,104.21,Non-Coupon Order,2025-06,Friday,0
1530.0,145,2,2025-01-15,221.72,,0.0,221.72,45.0,131.88,Delivered,Wallet,84.91,52.91,Non-Coupon Order,2025-01,Wednesday,0
1531.0,256,10,2025-05-27,1638.41,,0.0,1638.41,0.0,1021.22,Delivered,Wallet,294.91,262.91,Non-Coupon Order,2025-05,Tuesday,0
1532.0,156,6,2025-12-17,667.81,,0.0,667.81,35.0,360.2,Delivered,Upi,168.56,136.56,Non-Coupon Order,2025-12,Wednesday,0
1533.0,11,17,2025-09-02,741.09,,0.0,741.09,55.0,434.1,Delivered,Card,203.22,171.22,Non-Coupon Order,2025-09,Tuesday,0
1534.0,125,12,2025-07-15,726.39,,0.0,726.39,35.0,429.09,Delivered,Cash,216.6,184.6,Non-Coupon Order,2025-07,Tuesday,0
1535.0,134,24,2025-10-09,405.11,,0.0,405.11,55.0,227.69,Delivered,Card,136.02,104.02,Non-Coupon Order,2025-10,Thursday,0
1536.0,32,7,2025-07-18,349.67,,0.0,349.67,45.0,206.93,Delivered,Card,114.93,82.93,Non-Coupon Order,2025-07,Friday,0
1537.0,82,5,2025-03-08,223.98,,0.0,223.98,35.0,124.04,Delivered,Upi,79.8,47.8,Non-Coupon Order,2025-03,Saturday,0
1538.0,180,8,2025-01-18,851.59,,0.0,851.59,25.0,475.6,Delivered,Upi,195.32,163.32,Non-Coupon Order,2025-01,Saturday,0
1539.0,56,10,2025-09-28,678.97,,0.0,678.97,0.0,411.02,Delivered,Upi,122.21,90.21,Non-Coupon Order,2025-09,Sunday,0
1540.0,27,21,2025-08-08,300.18,,0.0,300.18,35.0,189.98,Delivered,Card,89.03,57.03,Non-Coupon Order,2025-08,Friday,0
1541.0,183,6,2025-07-15,245.35,,0.0,245.35,35.0,148.68,Delivered,Cash,84.07,52.07,Non-Coupon Order,2025-07,Tuesday,0
1542.0,128,22,2025-02-27,491.18,,0.0,491.18,55.0,255.83,Delivered,Upi,177.8,145.8,Non-Coupon Order,2025-02,Thursday,0
1543.0,156,11,2025-03-24,676.24,,0.0,676.24,25.0,383.7,Delivered,Card,194.06,162.06,Non-Coupon Order,2025-03,Monday,0
1544.0,277,3,2025-05-28,768.85,,0.0,768.85,35.0,468.48,Delivered,Upi,227.21,195.21,Non-Coupon Order,2025-05,Wednesday,0
1545.0,81,28,2025-05-06,1125.68,,0.0,1125.68,55.0,609.34,Delivered,Card,336.42,304.42,Non-Coupon Order,2025-05,Tuesday,0
1546.0,51,22,2025-01-22,495.76,,0.0,495.76,25.0,279.65,Delivered,Cash,148.94,116.94,Non-Coupon Order,2025-01,Wednesday,0
1547.0,118,21,2025-08-16,518.98,6.0,75.0,443.98,55.0,322.8,Delivered,Upi,148.42,41.42,Coupon Order,2025-08,Saturday,0
1548.0,57,22,2025-05-25,537.77,,0.0,537.77,25.0,306.78,Delivered,Upi,159.44,127.44,Non-Coupon Order,2025-05,Sunday,0
1549.0,90,12,2025-08-16,225.3,,0.0,225.3,25.0,120.33,Delivered,Cash,81.33,49.33,Non-Coupon Order,2025-08,Saturday,0
1550.0,264,14,2025-08-26,1326.22,,0.0,1326.22,0.0,749.28,Delivered,Card,331.56,299.56,Non-Coupon Order,2025-08,Tuesday,0
1551.0,8,1,2025-10-27,224.45,,0.0,224.45,35.0,125.1,Delivered,Wallet,84.38,52.38,Non-Coupon Order,2025-10,Monday,0
1552.0,228,22,2025-02-16,251.41,,0.0,251.41,25.0,150.59,Delivered,Upi,87.85,55.85,Non-Coupon Order,2025-02,Sunday,0
1553.0,145,24,2025-06-23,258.88,,0.0,258.88,45.0,155.54,Delivered,Wallet,96.78,64.78,Non-Coupon Order,2025-06,Monday,0
1554.0,174,26,2025-11-29,262.84,,0.0,262.84,55.0,136.8,Delivered,Upi,120.71,88.71,Non-Coupon Order,2025-11,Saturday,0
1555.0,298,11,2025-01-03,384.55,,0.0,384.55,55.0,204.93,Delivered,Cash,151.14,119.14,Non-Coupon Order,2025-01,Friday,0
1556.0,252,19,2025-10-26,921.62,,0.0,921.62,35.0,565.92,Delivered,Upi,237.76,205.76,Non-Coupon Order,2025-10,Sunday,0
1558.0,235,28,2025-02-09,879.51,,0.0,879.51,0.0,508.6,Delivered,Cash,219.88,187.88,Non-Coupon Order,2025-02,Sunday,0
1559.0,177,8,2025-01-21,239.71,,0.0,239.71,35.0,136.73,Delivered,Card,82.94,50.94,Non-Coupon Order,2025-01,Tuesday,0
1560.0,278,5,2025-08-29,245.73,,0.0,245.73,55.0,130.41,Delivered,Upi,104.15,72.15,Non-Coupon Order,2025-08,Friday,0
1561.0,100,4,2025-04-07,586.14,,0.0,586.14,35.0,352.89,Delivered,Wallet,140.51,108.51,Non-Coupon Order,2025-04,Monday,0
1562.0,66,22,2025-12-03,351.1,,0.0,351.1,35.0,211.91,Delivered,Card,122.78,90.78,Non-Coupon Order,2025-12,Wednesday,0
1563.0,300,13,2025-05-06,611.08,,0.0,611.08,0.0,335.66,Delivered,Wallet,134.44,102.44,Non-Coupon Order,2025-05,Tuesday,0
1564.0,25,23,2025-10-23,267.23,,0.0,267.23,0.0,144.0,Delivered,Cash,48.1,16.1,Non-Coupon Order,2025-10,Thursday,0
1565.0,64,25,2025-10-31,225.8,,0.0,225.8,45.0,139.84,Delivered,Card,94.68,62.68,Non-Coupon Order,2025-10,Friday,0
1566.0,129,13,2025-09-10,494.43,,0.0,494.43,55.0,306.52,Delivered,Wallet,163.77,131.77,Non-Coupon Order,2025-09,Wednesday,0
1567.0,187,28,2025-05-01,829.32,,0.0,829.32,35.0,514.27,Delivered,Upi,242.33,210.33,Non-Coupon Order,2025-05,Thursday,0
1568.0,207,12,2025-05-26,357.13,,0.0,357.13,55.0,198.18,Delivered,Card,144.28,112.28,Non-Coupon Order,2025-05,Monday,0
1569.0,8,21,2025-02-21,383.33,,0.0,383.33,45.0,244.67,Delivered,Card,114.0,82.0,Non-Coupon Order,2025-02,Friday,0
1570.0,95,29,2025-01-21,224.74,,0.0,224.74,35.0,121.25,Delivered,Cash,84.44,52.44,Non-Coupon Order,2025-01,Tuesday,0
1572.0,162,11,2025-07-09,294.77,,0.0,294.77,55.0,158.68,Delivered,Wallet,128.69,96.69,Non-Coupon Order,2025-07,Wednesday,0
1573.0,8,7,2025-09-16,674.72,,0.0,674.72,25.0,398.82,Delivered,Card,159.94,127.94,Non-Coupon Order,2025-09,Tuesday,0
1575.0,249,3,2025-09-10,399.99,,0.0,399.99,45.0,220.98,Delivered,Upi,145.0,113.0,Non-Coupon Order,2025-09,Wednesday,0
1576.0,152,11,2025-02-16,467.91,,0.0,467.91,25.0,268.96,Delivered,Upi,141.98,109.98,Non-Coupon Order,2025-02,Sunday,0
1577.0,285,24,2025-02-16,1393.76,,0.0,1393.76,25.0,856.66,Delivered,Wallet,303.75,271.75,Non-Coupon Order,2025-02,Sunday,0
1578.0,8,19,2025-09-09,239.92,,0.0,239.92,0.0,150.7,Delivered,Upi,52.78,20.78,Non-Coupon Order,2025-09,Tuesday,0
1579.0,99,15,2025-10-13,446.41,,0.0,446.41,45.0,268.49,Delivered,Cash,134.28,102.28,Non-Coupon Order,2025-10,Monday,0
1580.0,162,22,2025-11-15,447.82,,0.0,447.82,0.0,260.22,Delivered,Upi,111.96,79.96,Non-Coupon Order,2025-11,Saturday,0
1581.0,79,18,2025-09-14,447.94,,0.0,447.94,45.0,285.36,Delivered,Wallet,125.63,93.63,Non-Coupon Order,2025-09,Sunday,0
1582.0,127,29,2025-12-14,789.1,,0.0,789.1,35.0,441.15,Delivered,Wallet,208.6,176.6,Non-Coupon Order,2025-12,Sunday,0
1583.0,151,13,2025-01-21,425.07,,0.0,425.07,0.0,246.24,Delivered,Card,93.52,61.52,Non-Coupon Order,2025-01,Tuesday,0
1584.0,156,9,2025-01-29,692.08,,0.0,692.08,35.0,398.55,Delivered,Upi,159.57,127.57,Non-Coupon Order,2025-01,Wednesday,0
1585.0,59,13,2025-04-13,466.35,,0.0,466.35,45.0,285.26,Delivered,Card,147.6,115.6,Non-Coupon Order,2025-04,Sunday,0
1586.0,44,15,2025-12-01,799.04,,0.0,799.04,35.0,477.94,Delivered,Wallet,194.81,162.81,Non-Coupon Order,2025-12,Monday,0
1587.0,234,13,2025-10-24,318.34,,0.0,318.34,35.0,174.3,Delivered,Upi,105.03,73.03,Non-Coupon Order,2025-10,Friday,0
1588.0,98,9,2025-12-01,918.62,,0.0,918.62,25.0,513.46,Delivered,Upi,190.35,158.35,Non-Coupon Order,2025-12,Monday,0
1589.0,157,8,2025-06-09,1016.72,,0.0,1016.72,25.0,627.01,Delivered,Upi,228.34,196.34,Non-Coupon Order,2025-06,Monday,0
1590.0,54,29,2025-11-06,534.37,,0.0,534.37,55.0,341.15,Delivered,Card,172.56,140.56,Non-Coupon Order,2025-11,Thursday,0
1591.0,260,10,2025-06-14,501.12,,0.0,501.12,55.0,310.96,Delivered,Wallet,145.2,113.2,Non-Coupon Order,2025-06,Saturday,0
1592.0,263,5,2025-09-26,554.79,,0.0,554.79,25.0,289.29,Delivered,Wallet,135.96,103.96,Non-Coupon Order,2025-09,Friday,0
1593.0,156,2,2025-07-28,828.2,,0.0,828.2,25.0,498.52,Delivered,Upi,174.08,142.08,Non-Coupon Order,2025-07,Monday,0
1594.0,221,3,2025-03-11,450.07,,0.0,450.07,55.0,244.51,Delivered,Card,167.52,135.52,Non-Coupon Order,2025-03,Tuesday,0
1595.0,298,25,2025-01-04,415.61,,0.0,415.61,45.0,242.22,Delivered,Wallet,136.43,104.43,Non-Coupon Order,2025-01,Saturday,0
1596.0,160,9,2025-03-26,514.48,,0.0,514.48,0.0,301.94,Delivered,Upi,92.61,60.61,Non-Coupon Order,2025-03,Wednesday,0
1597.0,272,29,2025-04-16,271.79,,0.0,271.79,45.0,147.19,Delivered,Cash,104.79,72.79,Non-Coupon Order,2025-04,Wednesday,0
1598.0,245,26,2025-02-01,519.45,,0.0,519.45,45.0,280.77,Delivered,Wallet,174.86,142.86,Non-Coupon Order,2025-02,Saturday,0
1599.0,92,25,2025-01-19,512.92,,0.0,512.92,55.0,323.48,Delivered,Upi,167.84,135.84,Non-Coupon Order,2025-01,Sunday,0
1600.0,65,16,2025-01-06,253.22,,0.0,253.22,25.0,160.85,Delivered,Upi,75.64,43.64,Non-Coupon Order,2025-01,Monday,0
1601.0,296,29,2025-11-17,328.13,,0.0,328.13,45.0,181.82,Delivered,Wallet,117.19,85.19,Non-Coupon Order,2025-11,Monday,0
1602.0,227,18,2025-02-14,235.83,,0.0,235.83,35.0,144.84,Delivered,Wallet,77.45,45.45,Non-Coupon Order,2025-02,Friday,0
1603.0,29,27,2025-02-11,317.6,,0.0,317.6,55.0,171.73,Delivered,Upi,124.87,92.87,Non-Coupon Order,2025-02,Tuesday,0
1604.0,48,14,2025-06-11,629.17,,0.0,629.17,55.0,389.01,Delivered,Cash,212.29,180.29,Non-Coupon Order,2025-06,Wednesday,0
1605.0,234,2,2025-08-14,284.52,,0.0,284.52,0.0,176.35,Delivered,Upi,51.21,19.21,Non-Coupon Order,2025-08,Thursday,0
1606.0,35,17,2025-12-08,303.15,,0.0,303.15,45.0,186.55,Delivered,Upi,105.63,73.63,Non-Coupon Order,2025-12,Monday,0
1607.0,122,13,2025-07-21,1405.58,,0.0,1405.58,25.0,876.18,Delivered,Upi,334.23,302.23,Non-Coupon Order,2025-07,Monday,0
1608.0,221,26,2025-01-22,535.43,,0.0,535.43,0.0,316.92,Delivered,Card,133.86,101.86,Non-Coupon Order,2025-01,Wednesday,0
1609.0,77,9,2025-10-03,284.26,,0.0,284.26,0.0,177.59,Delivered,Wallet,51.17,19.17,Non-Coupon Order,2025-10,Friday,0
1611.0,260,25,2025-07-14,715.52,8.0,180.0,535.52,55.0,445.57,Delivered,Card,212.41,0.41,Coupon Order,2025-07,Monday,0
1613.0,295,28,2025-10-16,1316.33,,0.0,1316.33,25.0,739.3,Delivered,Cash,354.08,322.08,Non-Coupon Order,2025-10,Thursday,0
1614.0,124,6,2025-09-14,728.98,,0.0,728.98,45.0,421.88,Delivered,Wallet,190.8,158.8,Non-Coupon Order,2025-09,Sunday,0
1615.0,23,25,2025-03-16,288.48,,0.0,288.48,45.0,175.88,Delivered,Cash,108.47,76.47,Non-Coupon Order,2025-03,Sunday,0
1616.0,164,28,2025-02-24,290.34,,0.0,290.34,55.0,173.59,Delivered,Cash,127.59,95.59,Non-Coupon Order,2025-02,Monday,0
1617.0,75,9,2025-05-16,742.2,,0.0,742.2,35.0,408.48,Delivered,Wallet,168.6,136.6,Non-Coupon Order,2025-05,Friday,0
1618.0,266,19,2025-12-27,1146.74,,0.0,1146.74,25.0,611.5,Delivered,Card,277.28,245.28,Non-Coupon Order,2025-12,Saturday,0
1620.0,105,25,2025-12-07,770.94,,0.0,770.94,55.0,401.97,Delivered,Wallet,224.61,192.61,Non-Coupon Order,2025-12,Sunday,0
1621.0,258,26,2025-12-25,448.77,,0.0,448.77,0.0,282.33,Delivered,Upi,112.19,80.19,Non-Coupon Order,2025-12,Thursday,0
1622.0,263,1,2025-01-08,453.2,,0.0,453.2,35.0,271.07,Delivered,Card,134.7,102.7,Non-Coupon Order,2025-01,Wednesday,0
1624.0,269,28,2025-10-21,499.38,,0.0,499.38,35.0,316.36,Delivered,Wallet,159.85,127.85,Non-Coupon Order,2025-10,Tuesday,0
1625.0,52,20,2025-03-24,470.33,,0.0,470.33,25.0,248.16,Delivered,Cash,119.07,87.07,Non-Coupon Order,2025-03,Monday,0
1626.0,241,24,2025-10-26,712.56,,0.0,712.56,35.0,400.89,Delivered,Upi,177.51,145.51,Non-Coupon Order,2025-10,Sunday,0
1628.0,204,27,2025-04-01,361.55,,0.0,361.55,0.0,209.56,Delivered,Wallet,79.54,47.54,Non-Coupon Order,2025-04,Tuesday,0
1629.0,230,20,2025-01-16,419.18,,0.0,419.18,55.0,227.68,Delivered,Wallet,138.84,106.84,Non-Coupon Order,2025-01,Thursday,0
1630.0,49,21,2025-01-13,901.3,,0.0,901.3,55.0,472.65,Delivered,Wallet,217.23,185.23,Non-Coupon Order,2025-01,Monday,0
1631.0,193,7,2025-06-19,612.28,,0.0,612.28,35.0,361.36,Delivered,Card,157.46,125.46,Non-Coupon Order,2025-06,Thursday,0
1632.0,124,25,2025-01-09,495.12,,0.0,495.12,25.0,306.78,Delivered,Card,133.93,101.93,Non-Coupon Order,2025-01,Thursday,0
1633.0,37,28,2025-02-03,345.26,,0.0,345.26,45.0,186.36,Delivered,Upi,131.32,99.32,Non-Coupon Order,2025-02,Monday,0
1634.0,170,17,2025-11-10,457.87,,0.0,457.87,0.0,278.64,Delivered,Cash,91.57,59.57,Non-Coupon Order,2025-11,Monday,0
1635.0,251,8,2025-08-25,360.3,,0.0,360.3,35.0,195.54,Delivered,Upi,107.06,75.06,Non-Coupon Order,2025-08,Monday,0
1636.0,144,22,2025-08-29,476.95,,0.0,476.95,0.0,288.27,Delivered,Cash,119.24,87.24,Non-Coupon Order,2025-08,Friday,0
1637.0,207,11,2025-01-15,713.52,,0.0,713.52,25.0,390.31,Delivered,Wallet,203.38,171.38,Non-Coupon Order,2025-01,Wednesday,0
1638.0,15,1,2025-05-16,268.02,,0.0,268.02,45.0,146.24,Delivered,Cash,103.96,71.96,Non-Coupon Order,2025-05,Friday,0
1639.0,79,29,2025-02-16,366.82,,0.0,366.82,25.0,200.06,Delivered,Card,105.7,73.7,Non-Coupon Order,2025-02,Sunday,0
1640.0,118,10,2025-11-23,963.61,,0.0,963.61,25.0,589.7,Delivered,Wallet,198.45,166.45,Non-Coupon Order,2025-11,Sunday,0
1641.0,165,18,2025-06-10,621.02,,0.0,621.02,35.0,376.76,Delivered,Upi,146.78,114.78,Non-Coupon Order,2025-06,Tuesday,0
1642.0,163,4,2025-03-18,597.44,,0.0,597.44,45.0,335.46,Delivered,Upi,152.54,120.54,Non-Coupon Order,2025-03,Tuesday,0
1643.0,49,7,2025-04-27,391.35,,0.0,391.35,55.0,225.62,Delivered,Cash,133.27,101.27,Non-Coupon Order,2025-04,Sunday,0
1644.0,141,28,2025-02-04,501.71,,0.0,501.71,0.0,306.14,Delivered,Cash,125.43,93.43,Non-Coupon Order,2025-02,Tuesday,0
1645.0,131,28,2025-07-15,493.13,,0.0,493.13,55.0,277.22,Delivered,Upi,178.28,146.28,Non-Coupon Order,2025-07,Tuesday,0
1646.0,177,25,2025-04-22,261.87,,0.0,261.87,55.0,165.16,Delivered,Upi,112.61,80.61,Non-Coupon Order,2025-04,Tuesday,0
1647.0,23,27,2025-10-26,252.65,,0.0,252.65,0.0,159.93,Delivered,Wallet,55.58,23.58,Non-Coupon Order,2025-10,Sunday,0
1649.0,121,8,2025-11-09,878.24,7.0,227.93,650.31,45.0,534.97,Delivered,Cash,220.65,-39.28,Coupon Order,2025-11,Sunday,0
1650.0,79,9,2025-12-28,307.95,,0.0,307.95,25.0,165.56,Delivered,Upi,80.43,48.43,Non-Coupon Order,2025-12,Sunday,0
1651.0,215,27,2025-04-21,397.21,,0.0,397.21,45.0,248.48,Delivered,Wallet,132.39,100.39,Non-Coupon Order,2025-04,Monday,0
1653.0,54,3,2025-08-14,628.45,,0.0,628.45,55.0,383.17,Delivered,Card,212.11,180.11,Non-Coupon Order,2025-08,Thursday,0
1654.0,25,4,2025-03-12,254.07,,0.0,254.07,25.0,143.11,Delivered,Wallet,70.73,38.73,Non-Coupon Order,2025-03,Wednesday,0
1656.0,279,17,2025-04-06,685.51,,0.0,685.51,55.0,388.36,Delivered,Card,192.1,160.1,Non-Coupon Order,2025-04,Sunday,0
1657.0,66,29,2025-07-04,346.51,,0.0,346.51,25.0,180.34,Delivered,Card,101.23,69.23,Non-Coupon Order,2025-07,Friday,0
1658.0,234,25,2025-09-16,1429.88,,0.0,1429.88,0.0,783.24,Delivered,Card,314.57,282.57,Non-Coupon Order,2025-09,Tuesday,0
1659.0,133,23,2025-12-15,228.28,,0.0,228.28,45.0,123.72,Delivered,Cash,86.09,54.09,Non-Coupon Order,2025-12,Monday,0
1660.0,222,30,2025-11-30,446.75,,0.0,446.75,0.0,232.83,Delivered,Card,89.35,57.35,Non-Coupon Order,2025-11,Sunday,0
1661.0,250,4,2025-01-11,361.64,,0.0,361.64,35.0,215.21,Delivered,Wallet,100.1,68.1,Non-Coupon Order,2025-01,Saturday,0
1662.0,150,26,2025-01-28,231.41,,0.0,231.41,55.0,146.26,Delivered,Card,112.85,80.85,Non-Coupon Order,2025-01,Tuesday,0
1663.0,298,19,2025-06-03,310.29,,0.0,310.29,0.0,173.99,Delivered,Card,68.26,36.26,Non-Coupon Order,2025-06,Tuesday,0
1664.0,117,12,2025-08-20,498.08,,0.0,498.08,55.0,311.14,Delivered,Wallet,179.52,147.52,Non-Coupon Order,2025-08,Wednesday,0
1665.0,214,15,2025-04-12,282.24,,0.0,282.24,55.0,150.68,Delivered,Upi,111.45,79.45,Non-Coupon Order,2025-04,Saturday,0
1666.0,115,11,2025-06-29,350.13,,0.0,350.13,25.0,222.06,Delivered,Wallet,112.53,80.53,Non-Coupon Order,2025-06,Sunday,0
1667.0,295,15,2025-05-21,711.2,,0.0,711.2,35.0,379.9,Delivered,Cash,177.24,145.24,Non-Coupon Order,2025-05,Wednesday,0
1668.0,98,11,2025-04-03,571.53,,0.0,571.53,0.0,336.74,Delivered,Wallet,142.88,110.88,Non-Coupon Order,2025-04,Thursday,0
1669.0,252,13,2025-08-13,516.8,,0.0,516.8,0.0,311.85,Delivered,Cash,113.7,81.7,Non-Coupon Order,2025-08,Wednesday,0
1670.0,79,4,2025-01-13,267.07,,0.0,267.07,45.0,146.63,Delivered,Upi,93.07,61.07,Non-Coupon Order,2025-01,Monday,0
1671.0,198,3,2025-10-10,516.71,,0.0,516.71,0.0,324.66,Delivered,Cash,129.18,97.18,Non-Coupon Order,2025-10,Friday,0
1673.0,119,24,2025-05-31,398.7,,0.0,398.7,45.0,212.87,Delivered,Wallet,124.74,92.74,Non-Coupon Order,2025-05,Saturday,0
1674.0,165,27,2025-07-12,569.81,,0.0,569.81,0.0,319.01,Delivered,Card,125.36,93.36,Non-Coupon Order,2025-07,Saturday,0
1675.0,167,20,2025-09-18,742.0,,0.0,742.0,0.0,465.35,Delivered,Cash,148.4,116.4,Non-Coupon Order,2025-09,Thursday,0
1676.0,117,13,2025-09-07,358.32,,0.0,358.32,55.0,215.72,Delivered,Wallet,133.83,101.83,Non-Coupon Order,2025-09,Sunday,0
1677.0,159,7,2025-09-04,433.92,,0.0,433.92,0.0,230.0,Delivered,Cash,86.78,54.78,Non-Coupon Order,2025-09,Thursday,0
1678.0,246,30,2025-11-23,741.82,,0.0,741.82,55.0,420.01,Delivered,Wallet,203.36,171.36,Non-Coupon Order,2025-11,Sunday,0
1679.0,7,14,2025-09-08,434.52,,0.0,434.52,0.0,252.11,Delivered,Upi,108.63,76.63,Non-Coupon Order,2025-09,Monday,0
1680.0,70,30,2025-04-01,678.83,,0.0,678.83,25.0,384.14,Delivered,Upi,160.77,128.77,Non-Coupon Order,2025-04,Tuesday,0
1681.0,32,23,2025-05-15,239.02,,0.0,239.02,55.0,130.29,Delivered,Wallet,98.02,66.02,Non-Coupon Order,2025-05,Thursday,0
1682.0,22,1,2025-07-23,734.44,,0.0,734.44,45.0,443.98,Delivered,Card,206.58,174.58,Non-Coupon Order,2025-07,Wednesday,0
1683.0,163,7,2025-03-21,938.6,,0.0,938.6,35.0,579.25,Delivered,Upi,222.72,190.72,Non-Coupon Order,2025-03,Friday,0
1684.0,86,3,2025-08-28,1088.71,,0.0,1088.71,0.0,566.66,Delivered,Wallet,272.18,240.18,Non-Coupon Order,2025-08,Thursday,0
1685.0,63,29,2025-07-01,469.84,,0.0,469.84,35.0,293.83,Delivered,Upi,138.36,106.36,Non-Coupon Order,2025-07,Tuesday,0
1686.0,282,27,2025-02-15,332.02,,0.0,332.02,25.0,203.83,Delivered,Cash,98.04,66.04,Non-Coupon Order,2025-02,Saturday,0
1687.0,82,13,2025-09-06,610.76,,0.0,610.76,25.0,357.84,Delivered,Card,159.37,127.37,Non-Coupon Order,2025-09,Saturday,0
1688.0,130,24,2025-12-13,331.96,,0.0,331.96,45.0,182.78,Delivered,Card,111.39,79.39,Non-Coupon Order,2025-12,Saturday,0
1689.0,90,2,2025-08-10,227.08,,0.0,227.08,25.0,126.06,Delivered,Cash,65.87,33.87,Non-Coupon Order,2025-08,Sunday,0
1690.0,78,14,2025-08-29,361.06,,0.0,361.06,0.0,222.48,Delivered,Card,90.27,58.27,Non-Coupon Order,2025-08,Friday,0
1691.0,83,2,2025-04-08,1122.23,,0.0,1122.23,45.0,603.19,Delivered,Wallet,247.0,215.0,Non-Coupon Order,2025-04,Tuesday,0
1692.0,300,16,2025-08-31,646.34,,0.0,646.34,55.0,406.51,Delivered,Upi,184.27,152.27,Non-Coupon Order,2025-08,Sunday,0
1693.0,75,23,2025-01-01,480.98,,0.0,480.98,35.0,275.1,Delivered,Cash,121.58,89.58,Non-Coupon Order,2025-01,Wednesday,0
1694.0,55,1,2025-05-22,252.49,,0.0,252.49,0.0,140.26,Delivered,Cash,55.55,23.55,Non-Coupon Order,2025-05,Thursday,0
1696.0,224,4,2025-06-30,620.44,,0.0,620.44,35.0,352.69,Delivered,Upi,146.68,114.68,Non-Coupon Order,2025-06,Monday,0
1698.0,225,18,2025-08-25,736.9,,0.0,736.9,45.0,411.58,Delivered,Upi,177.64,145.64,Non-Coupon Order,2025-08,Monday,0
1699.0,253,5,2025-12-22,232.05,,0.0,232.05,35.0,144.04,Delivered,Cash,81.41,49.41,Non-Coupon Order,2025-12,Monday,0
1700.0,34,14,2025-10-21,257.59,,0.0,257.59,45.0,135.93,Delivered,Cash,109.4,77.4,Non-Coupon Order,2025-10,Tuesday,0
1701.0,56,1,2025-10-28,323.31,,0.0,323.31,45.0,188.98,Delivered,Wallet,116.13,84.13,Non-Coupon Order,2025-10,Tuesday,0
1702.0,60,23,2025-05-10,524.02,,0.0,524.02,45.0,320.18,Delivered,Cash,139.32,107.32,Non-Coupon Order,2025-05,Saturday,0
1703.0,80,30,2025-07-29,1045.16,,0.0,1045.16,25.0,657.89,Delivered,Cash,234.03,202.03,Non-Coupon Order,2025-07,Tuesday,0
1704.0,15,3,2025-06-18,423.92,,0.0,423.92,25.0,254.51,Delivered,Card,130.98,98.98,Non-Coupon Order,2025-06,Wednesday,0
1705.0,141,21,2025-08-06,673.56,,0.0,673.56,45.0,360.56,Delivered,Upi,166.24,134.24,Non-Coupon Order,2025-08,Wednesday,0
1706.0,172,20,2025-06-09,245.2,,0.0,245.2,45.0,147.71,Delivered,Wallet,94.04,62.04,Non-Coupon Order,2025-06,Monday,0
1707.0,43,10,2025-07-18,609.7,,0.0,609.7,45.0,367.96,Delivered,Cash,154.75,122.75,Non-Coupon Order,2025-07,Friday,0
1708.0,5,30,2025-03-24,502.68,,0.0,502.68,55.0,276.97,Delivered,Wallet,155.54,123.54,Non-Coupon Order,2025-03,Monday,0
1709.0,273,1,2025-08-04,523.8,8.0,180.0,343.8,55.0,283.44,Delivered,Wallet,170.24,-41.76,Coupon Order,2025-08,Monday,0
1710.0,149,22,2025-01-19,534.15,,0.0,534.15,55.0,336.33,Delivered,Wallet,188.54,156.54,Non-Coupon Order,2025-01,Sunday,0
1711.0,146,24,2025-08-31,354.37,,0.0,354.37,45.0,221.25,Delivered,Wallet,115.87,83.87,Non-Coupon Order,2025-08,Sunday,0
1712.0,260,18,2025-09-04,869.37,,0.0,869.37,45.0,503.33,Delivered,Wallet,201.49,169.49,Non-Coupon Order,2025-09,Thursday,0
1713.0,274,24,2025-04-14,605.72,,0.0,605.72,0.0,364.91,Delivered,Upi,121.14,89.14,Non-Coupon Order,2025-04,Monday,0
1714.0,29,8,2025-04-03,796.74,,0.0,796.74,25.0,466.44,Delivered,Wallet,184.35,152.35,Non-Coupon Order,2025-04,Thursday,0
1715.0,257,14,2025-11-29,910.28,,0.0,910.28,55.0,486.34,Delivered,Card,282.57,250.57,Non-Coupon Order,2025-11,Saturday,0
1716.0,295,4,2025-03-20,220.03,,0.0,220.03,55.0,121.55,Delivered,Cash,94.61,62.61,Non-Coupon Order,2025-03,Thursday,0
1717.0,158,10,2025-11-17,306.59,,0.0,306.59,45.0,180.73,Delivered,Card,100.19,68.19,Non-Coupon Order,2025-11,Monday,0
1718.0,86,20,2025-07-24,305.97,,0.0,305.97,45.0,170.64,Delivered,Wallet,106.19,74.19,Non-Coupon Order,2025-07,Thursday,0
1719.0,260,1,2025-02-11,1006.71,,0.0,1006.71,0.0,579.81,Delivered,Card,221.48,189.48,Non-Coupon Order,2025-02,Tuesday,0
